event_id,primary_step_state,primary_point_state
12217260021,Primary step state: Stationary,Primary point state: Stationary
17233692792,Primary step state: Stationary,Primary point state: Stationary
12258287691,Primary step state: Stationary,Primary point state: Stationary
17233692793,Primary step state: Stationary,Primary point state: Stationary
17233692794,Primary step state: Stationary,Primary point state: Stationary
12258287692,Primary step state: Stationary,Primary point state: Stationary
12258287693,Primary step state: Stationary,Primary point state: Stationary
17233692795,Primary step state: Stationary,Primary point state: Stationary
17233692796,Primary step state: Stationary,Primary point state: Stationary
13584059242,Primary step state: Stationary,Primary point state: Stationary
17233692797,Primary step state: Stationary,Primary point state: Stationary
13584059243,Primary step state: Stationary,Primary point state: Stationary
13584059244,Primary step state: Stationary,Primary point state: Stationary
17233692798,Primary step state: Stationary,Primary point state: Stationary
17233692799,Primary step state: Stationary,Primary point state: Stationary
12527312531,Primary step state: Stationary,Primary point state: Stationary
17233692800,Primary step state: Stationary,Primary point state: Stationary
12527312532,Primary step state: Stationary,Primary point state: Stationary
12527312533,Primary step state: Stationary,Primary point state: Stationary
17233692801,Primary step state: Stationary,Primary point state: Stationary
17233692802,Primary step state: Stationary,Primary point state: Stationary
17233692803,Primary step state: Stationary,Primary point state: Stationary
17233692804,Primary step state: Stationary,Primary point state: Stationary
9138278474,Primary step state: Stationary,Primary point state: Stationary
9138278475,Primary step state: Stationary,Primary point state: Stationary
9138278476,Primary step state: Stationary,Primary point state: Stationary
9168269809,Primary step state: Stationary,Primary point state: Stationary
9168269810,Primary step state: Stationary,Primary point state: Stationary
9168269811,Primary step state: Stationary,Primary point state: Stationary
9448176431,Primary step state: Stationary,Primary point state: Stationary
9448176432,Primary step state: Stationary,Primary point state: Stationary
9448176433,Primary step state: Stationary,Primary point state: Stationary
9448176434,Primary step state: Stationary,Primary point state: Stationary
9448176435,Primary step state: Stationary,Primary point state: Stationary
9448176436,Primary step state: Stationary,Primary point state: Stationary
9394901365,Primary step state: Stationary,Primary point state: Stationary
9394901366,Primary step state: Stationary,Primary point state: Stationary
9394901367,Primary step state: Stationary,Primary point state: Stationary
9448176437,Primary step state: Stationary,Primary point state: Stationary
9448176438,Primary step state: Stationary,Primary point state: Stationary
9448176439,Primary step state: Migratory (spring),Primary point state: Stationary
9468967706,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
9468967707,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
9468967708,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9497039570,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9497039571,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9497039572,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9529204101,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9583000300,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9583000301,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9554760461,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9554760462,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9554760463,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9583000302,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9583000303,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9583000304,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9642741181,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9642741182,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9642741183,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9642741184,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9642741185,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9642741186,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9665828423,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9665828424,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9665828425,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
9150068280,Primary step state: Stationary,Primary point state: Stationary
9138278483,Primary step state: Stationary,Primary point state: Stationary
9138278484,Primary step state: Stationary,Primary point state: Stationary
9183034652,Primary step state: Stationary,Primary point state: Stationary
9183034653,Primary step state: Stationary,Primary point state: Stationary
